date_key,full_date,day_of_week,day_num_in_month,day_num_overall,day_name,day_abbrev,weekday_flag,week_num_in_year,week_num_overall,week_begin_date,week_begin_date_key,month,month_num_overall,month_name,month_abbrev,quarter,year,yearmo,fiscal_month,fiscal_quarter,fiscal_year,last_day_in_month_flag,same_day_year_ago_date
20190804,8/4/2019,7,4,1677,Sunday,Sun,Weekend,31,243,7/29/2019,20190729,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/4/2018
20190805,8/5/2019,1,5,1678,Monday,Mon,Weekday,32,244,8/5/2019,20190805,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/5/2018
20190806,8/6/2019,2,6,1679,Tuesday,Tue,Weekday,32,244,8/5/2019,20190805,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/6/2018
20190807,8/7/2019,3,7,1680,Wednesday,Wed,Weekday,32,244,8/5/2019,20190805,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/7/2018
20190808,8/8/2019,4,8,1681,Thursday,Thu,Weekday,32,244,8/5/2019,20190805,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/8/2018
20190809,8/9/2019,5,9,1682,Friday,Fri,Weekday,32,244,8/5/2019,20190805,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/9/2018
20190810,8/10/2019,6,10,1683,Saturday,Sat,Weekend,32,244,8/5/2019,20190805,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/10/2018
20190811,8/11/2019,7,11,1684,Sunday,Sun,Weekend,32,244,8/5/2019,20190805,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/11/2018
20190812,8/12/2019,1,12,1685,Monday,Mon,Weekday,33,245,8/12/2019,20190812,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/12/2018
20190813,8/13/2019,2,13,1686,Tuesday,Tue,Weekday,33,245,8/12/2019,20190812,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/13/2018
20190814,8/14/2019,3,14,1687,Wednesday,Wed,Weekday,33,245,8/12/2019,20190812,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/14/2018
20190815,8/15/2019,4,15,1688,Thursday,Thu,Weekday,33,245,8/12/2019,20190812,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/15/2018
20190816,8/16/2019,5,16,1689,Friday,Fri,Weekday,33,245,8/12/2019,20190812,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/16/2018
20190817,8/17/2019,6,17,1690,Saturday,Sat,Weekend,33,245,8/12/2019,20190812,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/17/2018
20190818,8/18/2019,7,18,1691,Sunday,Sun,Weekend,33,245,8/12/2019,20190812,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/18/2018
20190819,8/19/2019,1,19,1692,Monday,Mon,Weekday,34,246,8/19/2019,20190819,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/19/2018
20190820,8/20/2019,2,20,1693,Tuesday,Tue,Weekday,34,246,8/19/2019,20190819,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/20/2018
20190821,8/21/2019,3,21,1694,Wednesday,Wed,Weekday,34,246,8/19/2019,20190819,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/21/2018
20190822,8/22/2019,4,22,1695,Thursday,Thu,Weekday,34,246,8/19/2019,20190819,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/22/2018
20190823,8/23/2019,5,23,1696,Friday,Fri,Weekday,34,246,8/19/2019,20190819,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/23/2018
20190824,8/24/2019,6,24,1697,Saturday,Sat,Weekend,34,246,8/19/2019,20190819,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/24/2018
20190825,8/25/2019,7,25,1698,Sunday,Sun,Weekend,34,246,8/19/2019,20190819,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/25/2018
20190826,8/26/2019,1,26,1699,Monday,Mon,Weekday,35,247,8/26/2019,20190826,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/26/2018
20190827,8/27/2019,2,27,1700,Tuesday,Tue,Weekday,35,247,8/26/2019,20190826,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/27/2018
20190828,8/28/2019,3,28,1701,Wednesday,Wed,Weekday,35,247,8/26/2019,20190826,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/28/2018
20190829,8/29/2019,4,29,1702,Thursday,Thu,Weekday,35,247,8/26/2019,20190826,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/29/2018
20190830,8/30/2019,5,30,1703,Friday,Fri,Weekday,35,247,8/26/2019,20190826,8,56,August,Aug,3,2019,201908,2,1,2020,Not Month End,8/30/2018
20190831,8/31/2019,6,31,1704,Saturday,Sat,Weekend,35,247,8/26/2019,20190826,8,56,August,Aug,3,2019,201908,2,1,2020,Month End,8/31/2018
20190901,9/1/2019,7,1,1705,Sunday,Sun,Weekend,35,247,8/26/2019,20190826,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/1/2018
20190902,9/2/2019,1,2,1706,Monday,Mon,Weekday,36,248,9/2/2019,20190902,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/2/2018
20190903,9/3/2019,2,3,1707,Tuesday,Tue,Weekday,36,248,9/2/2019,20190902,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/3/2018
20190904,9/4/2019,3,4,1708,Wednesday,Wed,Weekday,36,248,9/2/2019,20190902,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/4/2018
20190905,9/5/2019,4,5,1709,Thursday,Thu,Weekday,36,248,9/2/2019,20190902,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/5/2018
20190906,9/6/2019,5,6,1710,Friday,Fri,Weekday,36,248,9/2/2019,20190902,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/6/2018
20190907,9/7/2019,6,7,1711,Saturday,Sat,Weekend,36,248,9/2/2019,20190902,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/7/2018
20190908,9/8/2019,7,8,1712,Sunday,Sun,Weekend,36,248,9/2/2019,20190902,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/8/2018
20190909,9/9/2019,1,9,1713,Monday,Mon,Weekday,37,249,9/9/2019,20190909,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/9/2018
20190910,9/10/2019,2,10,1714,Tuesday,Tue,Weekday,37,249,9/9/2019,20190909,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/10/2018
20190911,9/11/2019,3,11,1715,Wednesday,Wed,Weekday,37,249,9/9/2019,20190909,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/11/2018
20190912,9/12/2019,4,12,1716,Thursday,Thu,Weekday,37,249,9/9/2019,20190909,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/12/2018
20190913,9/13/2019,5,13,1717,Friday,Fri,Weekday,37,249,9/9/2019,20190909,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/13/2018
20190914,9/14/2019,6,14,1718,Saturday,Sat,Weekend,37,249,9/9/2019,20190909,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/14/2018
20190915,9/15/2019,7,15,1719,Sunday,Sun,Weekend,37,249,9/9/2019,20190909,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/15/2018
20190916,9/16/2019,1,16,1720,Monday,Mon,Weekday,38,250,9/16/2019,20190916,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/16/2018
20190917,9/17/2019,2,17,1721,Tuesday,Tue,Weekday,38,250,9/16/2019,20190916,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/17/2018
20190918,9/18/2019,3,18,1722,Wednesday,Wed,Weekday,38,250,9/16/2019,20190916,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/18/2018
20190919,9/19/2019,4,19,1723,Thursday,Thu,Weekday,38,250,9/16/2019,20190916,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/19/2018
20190920,9/20/2019,5,20,1724,Friday,Fri,Weekday,38,250,9/16/2019,20190916,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/20/2018
20190921,9/21/2019,6,21,1725,Saturday,Sat,Weekend,38,250,9/16/2019,20190916,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/21/2018
20190922,9/22/2019,7,22,1726,Sunday,Sun,Weekend,38,250,9/16/2019,20190916,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/22/2018
20190923,9/23/2019,1,23,1727,Monday,Mon,Weekday,39,251,9/23/2019,20190923,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/23/2018
20190924,9/24/2019,2,24,1728,Tuesday,Tue,Weekday,39,251,9/23/2019,20190923,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/24/2018
20190925,9/25/2019,3,25,1729,Wednesday,Wed,Weekday,39,251,9/23/2019,20190923,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/25/2018
20190926,9/26/2019,4,26,1730,Thursday,Thu,Weekday,39,251,9/23/2019,20190923,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/26/2018
20190927,9/27/2019,5,27,1731,Friday,Fri,Weekday,39,251,9/23/2019,20190923,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/27/2018
20190928,9/28/2019,6,28,1732,Saturday,Sat,Weekend,39,251,9/23/2019,20190923,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/28/2018
20190929,9/29/2019,7,29,1733,Sunday,Sun,Weekend,39,251,9/23/2019,20190923,9,57,September,Sep,3,2019,201909,3,1,2020,Not Month End,9/29/2018
20190930,9/30/2019,1,30,1734,Monday,Mon,Weekday,40,252,9/30/2019,20190930,9,57,September,Sep,3,2019,201909,3,1,2020,Month End,9/30/2018
20191001,10/1/2019,2,1,1735,Tuesday,Tue,Weekday,40,252,9/30/2019,20190930,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/1/2018
20191002,10/2/2019,3,2,1736,Wednesday,Wed,Weekday,40,252,9/30/2019,20190930,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/2/2018
20191003,10/3/2019,4,3,1737,Thursday,Thu,Weekday,40,252,9/30/2019,20190930,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/3/2018
20191004,10/4/2019,5,4,1738,Friday,Fri,Weekday,40,252,9/30/2019,20190930,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/4/2018
20191005,10/5/2019,6,5,1739,Saturday,Sat,Weekend,40,252,9/30/2019,20190930,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/5/2018
20191006,10/6/2019,7,6,1740,Sunday,Sun,Weekend,40,252,9/30/2019,20190930,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/6/2018
20191007,10/7/2019,1,7,1741,Monday,Mon,Weekday,41,253,10/7/2019,20191007,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/7/2018
20191008,10/8/2019,2,8,1742,Tuesday,Tue,Weekday,41,253,10/7/2019,20191007,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/8/2018
20191009,10/9/2019,3,9,1743,Wednesday,Wed,Weekday,41,253,10/7/2019,20191007,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/9/2018
20191010,10/10/2019,4,10,1744,Thursday,Thu,Weekday,41,253,10/7/2019,20191007,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/10/2018
20191011,10/11/2019,5,11,1745,Friday,Fri,Weekday,41,253,10/7/2019,20191007,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/11/2018
20191012,10/12/2019,6,12,1746,Saturday,Sat,Weekend,41,253,10/7/2019,20191007,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/12/2018
20191013,10/13/2019,7,13,1747,Sunday,Sun,Weekend,41,253,10/7/2019,20191007,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/13/2018
20191014,10/14/2019,1,14,1748,Monday,Mon,Weekday,42,254,10/14/2019,20191014,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/14/2018
20191015,10/15/2019,2,15,1749,Tuesday,Tue,Weekday,42,254,10/14/2019,20191014,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/15/2018
20191016,10/16/2019,3,16,1750,Wednesday,Wed,Weekday,42,254,10/14/2019,20191014,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/16/2018
20191017,10/17/2019,4,17,1751,Thursday,Thu,Weekday,42,254,10/14/2019,20191014,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/17/2018
20191018,10/18/2019,5,18,1752,Friday,Fri,Weekday,42,254,10/14/2019,20191014,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/18/2018
20191019,10/19/2019,6,19,1753,Saturday,Sat,Weekend,42,254,10/14/2019,20191014,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/19/2018
20191020,10/20/2019,7,20,1754,Sunday,Sun,Weekend,42,254,10/14/2019,20191014,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/20/2018
20191021,10/21/2019,1,21,1755,Monday,Mon,Weekday,43,255,10/21/2019,20191021,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/21/2018
20191022,10/22/2019,2,22,1756,Tuesday,Tue,Weekday,43,255,10/21/2019,20191021,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/22/2018
20191023,10/23/2019,3,23,1757,Wednesday,Wed,Weekday,43,255,10/21/2019,20191021,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/23/2018
20191024,10/24/2019,4,24,1758,Thursday,Thu,Weekday,43,255,10/21/2019,20191021,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/24/2018
20191025,10/25/2019,5,25,1759,Friday,Fri,Weekday,43,255,10/21/2019,20191021,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/25/2018
20191026,10/26/2019,6,26,1760,Saturday,Sat,Weekend,43,255,10/21/2019,20191021,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/26/2018
20191027,10/27/2019,7,27,1761,Sunday,Sun,Weekend,43,255,10/21/2019,20191021,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/27/2018
20191028,10/28/2019,1,28,1762,Monday,Mon,Weekday,44,256,10/28/2019,20191028,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/28/2018
20191029,10/29/2019,2,29,1763,Tuesday,Tue,Weekday,44,256,10/28/2019,20191028,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/29/2018
20191030,10/30/2019,3,30,1764,Wednesday,Wed,Weekday,44,256,10/28/2019,20191028,10,58,October,Oct,4,2019,201910,4,2,2020,Not Month End,10/30/2018
20191031,10/31/2019,4,31,1765,Thursday,Thu,Weekday,44,256,10/28/2019,20191028,10,58,October,Oct,4,2019,201910,4,2,2020,Month End,10/31/2018
20191101,11/1/2019,5,1,1766,Friday,Fri,Weekday,44,256,10/28/2019,20191028,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/1/2018
20191102,11/2/2019,6,2,1767,Saturday,Sat,Weekend,44,256,10/28/2019,20191028,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/2/2018
20191103,11/3/2019,7,3,1768,Sunday,Sun,Weekend,44,256,10/28/2019,20191028,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/3/2018
20191104,11/4/2019,1,4,1769,Monday,Mon,Weekday,45,257,11/4/2019,20191104,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/4/2018
20191105,11/5/2019,2,5,1770,Tuesday,Tue,Weekday,45,257,11/4/2019,20191104,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/5/2018
20191106,11/6/2019,3,6,1771,Wednesday,Wed,Weekday,45,257,11/4/2019,20191104,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/6/2018
20191107,11/7/2019,4,7,1772,Thursday,Thu,Weekday,45,257,11/4/2019,20191104,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/7/2018
20191108,11/8/2019,5,8,1773,Friday,Fri,Weekday,45,257,11/4/2019,20191104,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/8/2018
20191109,11/9/2019,6,9,1774,Saturday,Sat,Weekend,45,257,11/4/2019,20191104,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/9/2018
20191110,11/10/2019,7,10,1775,Sunday,Sun,Weekend,45,257,11/4/2019,20191104,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/10/2018
20191111,11/11/2019,1,11,1776,Monday,Mon,Weekday,46,258,11/11/2019,20191111,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/11/2018
20191112,11/12/2019,2,12,1777,Tuesday,Tue,Weekday,46,258,11/11/2019,20191111,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/12/2018
20191113,11/13/2019,3,13,1778,Wednesday,Wed,Weekday,46,258,11/11/2019,20191111,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/13/2018
20191114,11/14/2019,4,14,1779,Thursday,Thu,Weekday,46,258,11/11/2019,20191111,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/14/2018
20191115,11/15/2019,5,15,1780,Friday,Fri,Weekday,46,258,11/11/2019,20191111,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/15/2018
20191116,11/16/2019,6,16,1781,Saturday,Sat,Weekend,46,258,11/11/2019,20191111,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/16/2018
20191117,11/17/2019,7,17,1782,Sunday,Sun,Weekend,46,258,11/11/2019,20191111,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/17/2018
20191118,11/18/2019,1,18,1783,Monday,Mon,Weekday,47,259,11/18/2019,20191118,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/18/2018
20191119,11/19/2019,2,19,1784,Tuesday,Tue,Weekday,47,259,11/18/2019,20191118,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/19/2018
20191120,11/20/2019,3,20,1785,Wednesday,Wed,Weekday,47,259,11/18/2019,20191118,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/20/2018
20191121,11/21/2019,4,21,1786,Thursday,Thu,Weekday,47,259,11/18/2019,20191118,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/21/2018
20191122,11/22/2019,5,22,1787,Friday,Fri,Weekday,47,259,11/18/2019,20191118,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/22/2018
20191123,11/23/2019,6,23,1788,Saturday,Sat,Weekend,47,259,11/18/2019,20191118,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/23/2018
20191124,11/24/2019,7,24,1789,Sunday,Sun,Weekend,47,259,11/18/2019,20191118,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/24/2018
20191125,11/25/2019,1,25,1790,Monday,Mon,Weekday,48,260,11/25/2019,20191125,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/25/2018
20191126,11/26/2019,2,26,1791,Tuesday,Tue,Weekday,48,260,11/25/2019,20191125,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/26/2018
20191127,11/27/2019,3,27,1792,Wednesday,Wed,Weekday,48,260,11/25/2019,20191125,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/27/2018
20191128,11/28/2019,4,28,1793,Thursday,Thu,Weekday,48,260,11/25/2019,20191125,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/28/2018
20191129,11/29/2019,5,29,1794,Friday,Fri,Weekday,48,260,11/25/2019,20191125,11,59,November,Nov,4,2019,201911,5,2,2020,Not Month End,11/29/2018
20191130,11/30/2019,6,30,1795,Saturday,Sat,Weekend,48,260,11/25/2019,20191125,11,59,November,Nov,4,2019,201911,5,2,2020,Month End,11/30/2018
20191201,12/1/2019,7,1,1796,Sunday,Sun,Weekend,48,260,11/25/2019,20191125,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/1/2018
20191202,12/2/2019,1,2,1797,Monday,Mon,Weekday,49,261,12/2/2019,20191202,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/2/2018
20191203,12/3/2019,2,3,1798,Tuesday,Tue,Weekday,49,261,12/2/2019,20191202,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/3/2018
20191204,12/4/2019,3,4,1799,Wednesday,Wed,Weekday,49,261,12/2/2019,20191202,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/4/2018
20191205,12/5/2019,4,5,1800,Thursday,Thu,Weekday,49,261,12/2/2019,20191202,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/5/2018
20191206,12/6/2019,5,6,1801,Friday,Fri,Weekday,49,261,12/2/2019,20191202,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/6/2018
20191207,12/7/2019,6,7,1802,Saturday,Sat,Weekend,49,261,12/2/2019,20191202,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/7/2018
20191208,12/8/2019,7,8,1803,Sunday,Sun,Weekend,49,261,12/2/2019,20191202,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/8/2018
20191209,12/9/2019,1,9,1804,Monday,Mon,Weekday,50,262,12/9/2019,20191209,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/9/2018
20191210,12/10/2019,2,10,1805,Tuesday,Tue,Weekday,50,262,12/9/2019,20191209,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/10/2018
20191211,12/11/2019,3,11,1806,Wednesday,Wed,Weekday,50,262,12/9/2019,20191209,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/11/2018
20191212,12/12/2019,4,12,1807,Thursday,Thu,Weekday,50,262,12/9/2019,20191209,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/12/2018
20191213,12/13/2019,5,13,1808,Friday,Fri,Weekday,50,262,12/9/2019,20191209,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/13/2018
20191214,12/14/2019,6,14,1809,Saturday,Sat,Weekend,50,262,12/9/2019,20191209,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/14/2018
20191215,12/15/2019,7,15,1810,Sunday,Sun,Weekend,50,262,12/9/2019,20191209,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/15/2018
20191216,12/16/2019,1,16,1811,Monday,Mon,Weekday,51,263,12/16/2019,20191216,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/16/2018
20191217,12/17/2019,2,17,1812,Tuesday,Tue,Weekday,51,263,12/16/2019,20191216,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/17/2018
20191218,12/18/2019,3,18,1813,Wednesday,Wed,Weekday,51,263,12/16/2019,20191216,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/18/2018
20191219,12/19/2019,4,19,1814,Thursday,Thu,Weekday,51,263,12/16/2019,20191216,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/19/2018
20191220,12/20/2019,5,20,1815,Friday,Fri,Weekday,51,263,12/16/2019,20191216,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/20/2018
20191221,12/21/2019,6,21,1816,Saturday,Sat,Weekend,51,263,12/16/2019,20191216,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/21/2018
20191222,12/22/2019,7,22,1817,Sunday,Sun,Weekend,51,263,12/16/2019,20191216,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/22/2018
20191223,12/23/2019,1,23,1818,Monday,Mon,Weekday,52,264,12/23/2019,20191223,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/23/2018
20191224,12/24/2019,2,24,1819,Tuesday,Tue,Weekday,52,264,12/23/2019,20191223,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/24/2018
20191225,12/25/2019,3,25,1820,Wednesday,Wed,Weekday,52,264,12/23/2019,20191223,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/25/2018
20191226,12/26/2019,4,26,1821,Thursday,Thu,Weekday,52,264,12/23/2019,20191223,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/26/2018
20191227,12/27/2019,5,27,1822,Friday,Fri,Weekday,52,264,12/23/2019,20191223,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/27/2018
20191228,12/28/2019,6,28,1823,Saturday,Sat,Weekend,52,264,12/23/2019,20191223,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/28/2018
20191229,12/29/2019,7,29,1824,Sunday,Sun,Weekend,52,264,12/23/2019,20191223,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/29/2018
20191230,12/30/2019,1,30,1825,Monday,Mon,Weekday,53,265,12/30/2019,20191230,12,60,December,Dec,4,2019,201912,6,2,2020,Not Month End,12/30/2018
20191231,12/31/2019,2,31,1826,Tuesday,Tue,Weekday,53,265,12/30/2019,20191230,12,60,December,Dec,4,2019,201912,6,2,2020,Month End,12/31/2018
20200101,1/1/2020,3,1,1827,Wednesday,Wed,Weekday,1,266,12/30/2019,20191230,1,61,January,Jan,1,2020,202001,7,3,2020,Not Month End,1/1/2019
20200102,1/2/2020,4,2,1828,Thursday,Thu,Weekday,1,266,12/30/2019,20191230,1,61,January,Jan,1,2020,202001,7,3,2020,Not Month End,1/2/2019
20200103,1/3/2020,5,3,1829,Friday,Fri,Weekday,1,266,12/30/2019,20191230,1,61,January,Jan,1,2020,202001,7,3,2020,Not Month End,1/3/2019
20200104,1/4/2020,6,4,1830,Saturday,Sat,Weekend,1,266,12/30/2019,20191230,1,61,January,Jan,1,2020,202001,7,3,2020,Not Month End,1/4/2019
20200105,1/5/2020,7,5,1831,Sunday,Sun,Weekend,1,266,12/30/2019,20191230,1,61,January,Jan,1,2020,202001,7,3,2020,Not Month End,1/5/2019
20200106,1/6/2020,1,6,1832,Monday,Mon,Weekday,2,267,1/6/2020,20200106,1,61,January,Jan,1,2020,202001,7,3,2020,Not Month End,1/6/2019
20200107,1/7/2020,2,7,1833,Tuesday,Tue,Weekday,2,267,1/6/2020,20200106,1,61,January,Jan,1,2020,202001,7,3,2020,Not Month End,1/7/2019
20200108,1/8/2020,3,8,1834,Wednesday,Wed,Weekday,2,267,1/6/2020,20200106,1,61,January,Jan,1,2020,202001,7,3,2020,Not Month End,1/8/2019
20200109,1/9/2020,4,9,1835,Thursday,Thu,Weekday,2,267,1/6/2020,20200106,1,61,January,Jan,1,2020,202001,7,3,2020,Not Month End,1/9/2019
20200110,1/10/2020,5,10,1836,Friday,Fri,Weekday,2,267,1/6/2020,20200106,1,61,January,Jan,1,2020,202001,7,3,2020,Not Month End,1/10/2019
20200111,1/11/2020,6,11,1837,Saturday,Sat,Weekend,2,267,1/6/2020,20200106,1,61,January,Jan,1,2020,202001,7,3,2020,Not Month End,1/11/2019
20200112,1/12/2020,7,12,1838,Sunday,Sun,Weekend,2,267,1/6/2020,20200106,1,61,January,Jan,1,2020,202001,7,3,2020,Not Month End,1/12/2019
20200113,1/13/2020,1,13,1839,Monday,Mon,Weekday,3,268,1/13/2020,20200113,1,61,January,Jan,1,2020,202001,7,3,2020,Not Month End,1/13/2019
